order_id,date,product,region,channel,quantity,unit_price,sales
3998,2025-01-06,Laptop,Ayutthaya,Retail,5,790,3950
3999,2025-02-23,Webcam,Chonburi,Distributor,4,420,1680
4000,2025-01-27,Mouse,Chonburi,Online,4,837,3348
4001,2025-12-23,Mouse,Ayutthaya,Online,7,500,3500
4002,2024-04-28,Webcam,Chonburi,Distributor,3,1388,4164
4003,2025-05-07,Headphones,Khon Kaen,Distributor,3,66,198
4004,2024-11-22,Headphones,Khon Kaen,Online,3,805,2415
4005,2024-11-11,Keyboard,Chonburi,Retail,8,259,2072
4006,2024-02-27,Webcam,Khon Kaen,Distributor,3,869,2607
4007,2025-10-30,SSD,Rayong,Distributor,4,852,3408
4008,2024-12-20,Webcam,Chonburi,Retail,1,36,36
4009,2025-03-15,Headphones,Rayong,Online,8,772,6176
4010,2025-02-28,Laptop,Chiang Mai,Retail,7,725,5075
4011,2024-02-20,Mouse,Chiang Mai,Retail,6,973,5838
4012,2024-05-21,Monitor,Rayong,Distributor,7,1235,8645
4013,2025-02-27,SSD,Bangkok,Retail,6,568,3408
4014,2024-05-22,SSD,Ayutthaya,Online,2,1048,2096
4015,2024-08-10,SSD,Chonburi,Online,2,916,1832
4016,2024-08-03,Keyboard,Rayong,Retail,5,684,3420
4017,2024-10-11,Headphones,Ayutthaya,Distributor,5,1217,6085
4018,2024-01-13,Laptop,Khon Kaen,Retail,1,389,389
4019,2024-07-02,Dock,Khon Kaen,Retail,2,148,296
4020,2024-08-26,Tablet,Rayong,Online,8,1247,9976
4021,2024-08-08,Headphones,Ayutthaya,Online,4,1472,5888
4022,2025-03-01,Webcam,Khon Kaen,Retail,4,193,772
4023,2024-12-29,Webcam,Rayong,Online,7,46,322
4024,2025-02-13,Webcam,Bangkok,Retail,4,488,1952
4025,2024-10-17,Webcam,Chonburi,Distributor,8,346,2768
4026,2024-11-22,Tablet,Chiang Mai,Distributor,4,552,2208
4027,2025-08-30,Mouse,Phuket,Online,6,775,4650
4028,2025-03-08,Keyboard,Ayutthaya,Retail,4,25,100
4029,2024-12-09,Keyboard,Chonburi,Online,3,1483,4449
4030,2025-05-16,Dock,Rayong,Retail,4,334,1336
4031,2024-09-08,SSD,Unknown,Distributor,5,678,3390
4032,2024-10-30,Webcam,Unknown,Retail,1,110,110
4033,2024-06-17,Router,Chiang Mai,Online,3,145,435
4034,2025-11-21,Tablet,Chiang Mai,Distributor,8,1271,10168
4035,2024-09-20,Dock,Bangkok,Online,3,819,2457
4036,2025-04-17,Headphones,Chonburi,Online,7,824,5768
4037,2024-06-15,Router,Bangkok,Retail,2,203,406
4038,2024-01-09,Monitor,Ayutthaya,Retail,6,925,5550
4039,2025-06-22,SSD,Chonburi,Distributor,8,211,1688
4040,2024-05-11,Keyboard,Rayong,Online,3,898,2694
4041,2024-07-16,Headphones,Khon Kaen,Online,1,603,603
4042,2025-11-14,Tablet,Rayong,Distributor,4,29,116
4043,2025-04-10,Headphones,Nakhon Ratchasima,Distributor,3,191,573
4044,2025-05-15,Monitor,Nakhon Ratchasima,Online,6,553,3318
4045,2025-08-10,Webcam,Chiang Mai,Retail,4,933,3732
4046,2025-02-05,Mouse,Phuket,Distributor,4,724,-2896
4047,2024-08-22,Monitor,Bangkok,Online,7,498,3486
4048,2024-08-19,Keyboard,Chiang Mai,Distributor,7,140,980
4049,2025-11-03,Mouse,Chonburi,Distributor,2,1414,2828
4050,2024-10-01,Webcam,Nakhon Ratchasima,Retail,1,987,987
4051,2025-12-28,Dock,Chiang Mai,Distributor,5,1123,5615
4052,2024-10-14,Tablet,Bangkok,Online,7,1297,9079
4053,2025-10-17,Laptop,Nakhon Ratchasima,Online,8,1138,9104
4054,2025-03-28,Mouse,Rayong,Retail,2,874,1748
4055,2024-02-16,Monitor,Nakhon Ratchasima,Online,7,156,1092
4056,2024-06-19,SSD,Rayong,Online,4,528,2112
4057,2025-08-19,Headphones,Khon Kaen,Retail,3,442,1326
4058,2025-10-26,Mouse,Rayong,Online,5,793,3965
4059,2024-12-07,SSD,Phuket,Online,5,1215,6075
4060,2025-09-23,Laptop,Ayutthaya,Online,4,602,2408
4061,2025-07-18,Router,Phuket,Retail,5,423,2115
4062,2025-10-31,Webcam,Chonburi,Online,4,1210,4840
4063,2025-05-08,Monitor,Chiang Mai,Online,5,270,1350
4064,2024-09-28,Tablet,Phuket,Distributor,8,1268,10144
4065,2025-09-01,SSD,Bangkok,Online,8,1224,9792
4066,2025-09-02,Laptop,Chonburi,Retail,6,513,-3078
4067,2024-12-19,Headphones,Phuket,Distributor,5,750,3750
4068,2024-09-05,Monitor,Khon Kaen,Distributor,2,1420,2840
4069,2025-09-11,Monitor,Phuket,Online,3,752,2256
4070,2025-09-15,Tablet,Ayutthaya,Online,6,859,5154
4071,2024-10-09,Dock,Rayong,Distributor,7,633,-4431
4072,2024-03-18,Keyboard,Khon Kaen,Online,5,1197,5985
4073,2024-09-22,Headphones,Rayong,Retail,8,511,4088
4074,2025-08-10,SSD,Rayong,Online,7,241,1687
4075,2025-03-21,Webcam,Rayong,Online,1,1177,1177
4076,2025-09-21,Monitor,Rayong,Retail,3,1264,3792
4077,2025-11-26,Dock,Ayutthaya,Online,6,1268,7608
4078,2025-05-17,Webcam,Bangkok,Retail,8,543,4344
4079,2024-12-08,Keyboard,Phuket,Retail,5,1028,5140
4080,2025-11-21,Monitor,Phuket,Distributor,4,163,652
4081,2025-11-17,Keyboard,Khon Kaen,Retail,5,950,4750
4082,2024-01-08,SSD,Ayutthaya,Distributor,5,1026,5130
4083,2025-06-03,Webcam,Khon Kaen,Retail,1,1018,1018
4084,2025-12-29,Webcam,Chonburi,Online,1,1021,1021
4085,2025-07-10,Laptop,Ayutthaya,Retail,4,1105,4420
4086,2025-02-12,Dock,Unknown,Retail,4,706,2824
4087,2025-07-22,Tablet,Rayong,Retail,2,166,332
4088,2025-02-02,Keyboard,Chiang Mai,Retail,1,448,448
4089,2024-06-10,Dock,Nakhon Ratchasima,Distributor,8,1155,9240
4090,2025-04-22,Router,Nakhon Ratchasima,Online,3,153,459
4091,2024-11-19,Keyboard,Bangkok,Retail,8,830,6640
4092,2025-01-26,Headphones,Chonburi,Distributor,2,640,1280
4093,2025-05-09,Router,Chonburi,Distributor,2,548,1096
4094,2024-12-07,Monitor,Phuket,Online,4,314,1256
4095,2024-01-03,Tablet,Khon Kaen,Retail,5,1022,5110
4096,2025-03-28,Mouse,Bangkok,Retail,5,1040,5200
4097,2025-03-26,SSD,Khon Kaen,Online,1,872,872
4098,2025-11-06,Router,Phuket,Retail,8,1142,9136
4099,2025-07-01,Laptop,Bangkok,Distributor,2,596,1192
4100,2024-03-29,SSD,Bangkok,Distributor,1,502,502
4101,2025-01-25,Mouse,Rayong,Retail,5,429,2145
4102,2025-09-24,Router,Phuket,Distributor,2,85,170
4103,2024-05-11,Laptop,Phuket,Online,5,368,1840
4104,2024-06-06,Keyboard,Bangkok,Distributor,4,186,744
4105,2024-12-04,Router,Phuket,Online,8,1412,11296
4106,2025-09-24,Keyboard,Chiang Mai,Online,5,346,1730
4107,2024-08-06,Laptop,Chonburi,Online,5,117,585
4108,2025-10-04,Webcam,Chonburi,Retail,4,906,3624
4109,2024-11-22,Mouse,Phuket,Distributor,7,40,280
4110,2024-09-21,Webcam,Rayong,Online,2,628,1256
4111,2025-09-15,Tablet,Nakhon Ratchasima,Online,7,1484,10388
4112,2025-09-16,Router,Phuket,Online,5,888,4440
4113,2024-09-17,Laptop,Rayong,Retail,2,145,290
4114,2024-08-14,Laptop,Phuket,Retail,6,456,2736
4115,2025-11-07,Headphones,Phuket,Distributor,1,288,288
4116,2024-09-08,Router,Bangkok,Retail,4,1307,5228
4117,2024-11-10,Monitor,Bangkok,Online,2,658,1316
4118,2025-11-08,Tablet,Khon Kaen,Retail,6,120,720
4119,2024-10-15,Laptop,Nakhon Ratchasima,Distributor,7,490,3430
4120,2025-09-16,Laptop,Rayong,Distributor,1,1417,1417
4121,2024-12-27,SSD,Nakhon Ratchasima,Online,8,78,624
4122,2025-06-23,Mouse,Rayong,Retail,3,941,2823
4123,2025-05-27,Keyboard,Phuket,Online,6,1427,8562
4124,2025-12-08,Dock,Phuket,Online,5,1230,6150
4125,2025-10-30,Webcam,Bangkok,Online,3,1429,4287
4126,2024-06-16,Monitor,Khon Kaen,Distributor,5,1347,6735
4127,2025-04-12,Dock,Unknown,Online,3,1170,3510
4128,2024-11-23,Router,Chonburi,Distributor,1,1147,1147
4129,2025-12-12,Laptop,Rayong,Retail,3,131,393
4130,2025-08-08,Dock,Ayutthaya,Online,6,337,2022
4131,2024-04-04,Dock,Nakhon Ratchasima,Online,2,1157,2314
4132,2025-09-03,Dock,Chonburi,Distributor,8,1329,10632
4133,2025-04-29,Laptop,Nakhon Ratchasima,Distributor,4,1243,4972
4134,2024-07-12,Keyboard,Nakhon Ratchasima,Retail,3,1188,3564
4135,2024-12-29,Keyboard,Phuket,Distributor,7,249,1743
4136,2024-10-07,Keyboard,Phuket,Distributor,4,803,3212
4137,2025-07-10,Tablet,Nakhon Ratchasima,Online,4,814,3256
4138,2024-02-10,Router,Ayutthaya,Distributor,5,670,3350
4139,2025-09-05,Laptop,Ayutthaya,Distributor,5,249,1245
4140,2024-06-29,Tablet,Unknown,Distributor,4,1426,5704
4141,2025-05-26,Webcam,Nakhon Ratchasima,Distributor,2,1322,2644
4142,2024-03-07,Mouse,Phuket,Online,5,915,4575
4143,2025-08-17,Tablet,Bangkok,Distributor,3,508,1524
4144,2025-08-20,Dock,Chiang Mai,Retail,6,630,3780
4145,2024-06-29,Keyboard,Phuket,Retail,3,1048,3144
4146,2025-01-27,SSD,Chonburi,Retail,2,1002,2004
4147,2025-01-21,Keyboard,Rayong,Distributor,1,1371,1371
4148,2024-03-04,Webcam,Chiang Mai,Distributor,6,1339,8034
4149,2024-05-19,Mouse,Phuket,Retail,7,218,1526
4150,2025-10-21,Laptop,Chonburi,Distributor,7,468,3276
4151,2025-01-14,Keyboard,Nakhon Ratchasima,Distributor,8,1192,9536
4152,2024-06-29,Headphones,Ayutthaya,Distributor,4,42,168
4153,2025-04-07,Headphones,Phuket,Online,6,753,4518
4154,2024-02-08,Router,Rayong,Online,4,738,2952
4155,2025-07-31,Laptop,Chiang Mai,Distributor,1,369,369
4156,2024-12-03,Headphones,Ayutthaya,Online,2,747,1494
4157,2025-02-09,Tablet,Khon Kaen,Retail,7,48,336
4158,2024-02-05,SSD,Khon Kaen,Distributor,7,482,3374
4159,2024-08-31,Router,Chonburi,Online,1,1317,1317
4160,2024-07-19,Dock,Bangkok,Online,5,1310,6550
4161,2025-06-10,Laptop,Bangkok,Retail,1,54,54
4162,2025-10-13,Dock,Rayong,Online,1,1389,1389
4163,2025-11-18,Keyboard,Bangkok,Distributor,5,441,2205
4164,2025-02-07,Tablet,Phuket,Distributor,7,662,4634
4165,2024-01-04,Headphones,Nakhon Ratchasima,Retail,7,879,6153
4166,2024-09-03,Headphones,Chonburi,Retail,7,160,1120
4167,2024-01-28,Monitor,Chonburi,Distributor,6,1443,8658
4168,2025-04-21,Dock,Ayutthaya,Online,4,909,3636
4169,2024-11-25,SSD,Nakhon Ratchasima,Retail,7,386,2702
4170,2024-10-19,Headphones,Ayutthaya,Online,5,676,3380
4171,2024-08-07,Headphones,Khon Kaen,Distributor,8,498,3984
4172,2025-05-19,Laptop,Ayutthaya,Online,6,819,4914
4173,2024-06-17,Dock,Chonburi,Distributor,6,900,5400
4174,2025-08-10,SSD,Nakhon Ratchasima,Retail,4,96,384
4175,2024-01-24,Monitor,Phuket,Retail,3,413,1239
4176,2025-07-15,Keyboard,Khon Kaen,Distributor,6,104,624
4177,2024-09-01,Tablet,Khon Kaen,Retail,4,688,2752
4178,2025-12-28,Dock,Ayutthaya,Online,3,1200,3600
4179,2025-09-09,Monitor,Phuket,Online,7,825,5775
4180,2025-01-13,Monitor,Phuket,Distributor,4,1060,4240
4181,2025-04-06,Router,Chonburi,Distributor,5,1205,6025
4182,2024-06-19,Router,Chonburi,Distributor,2,77,154
4183,2024-01-21,Headphones,Chiang Mai,Online,3,251,753
4184,2025-09-05,Keyboard,Ayutthaya,Online,4,1288,5152
4185,2025-05-19,Monitor,Khon Kaen,Distributor,5,1357,6785
4186,2025-07-22,Dock,Nakhon Ratchasima,Retail,2,1133,2266
4187,2024-03-27,Router,Rayong,Retail,7,897,6279
4188,2024-06-14,Laptop,Rayong,Retail,5,915,4575
4189,2025-01-17,Laptop,Nakhon Ratchasima,Retail,7,278,1946
4190,2025-06-05,SSD,Ayutthaya,Online,6,1290,7740
4191,2024-07-17,Keyboard,Rayong,Retail,6,1383,8298
4192,2024-06-19,Laptop,Nakhon Ratchasima,Online,8,375,3000
4193,2024-02-07,Webcam,Bangkok,Retail,5,768,3840
4194,2025-09-11,Keyboard,Nakhon Ratchasima,Distributor,6,1128,6768
4195,2025-06-08,Mouse,Chonburi,Retail,4,1244,4976
4196,2024-08-11,Monitor,Nakhon Ratchasima,Retail,3,62,186
4197,2024-12-17,Monitor,Chonburi,Retail,2,533,1066
4198,2025-09-10,Keyboard,Phuket,Online,4,240,960
4199,2024-05-19,SSD,Rayong,Distributor,4,1312,-5248
4200,2024-09-21,Laptop,Nakhon Ratchasima,Retail,4,177,708
4201,2024-06-30,Webcam,Ayutthaya,Retail,4,631,2524
4202,2024-01-24,Headphones,Nakhon Ratchasima,Online,4,862,3448
4203,2024-10-02,Tablet,Nakhon Ratchasima,Online,2,538,1076
4204,2024-05-16,Tablet,Phuket,Retail,3,1098,3294
4205,2024-06-02,Monitor,Chonburi,Online,3,735,2205
4206,2025-02-10,Mouse,Ayutthaya,Online,2,78,156
4207,2025-05-14,Dock,Rayong,Online,5,586,2930
4208,2025-12-05,Headphones,Khon Kaen,Online,1,295,295
4209,2024-07-26,Router,Nakhon Ratchasima,Distributor,2,1046,2092
4210,2025-02-23,Tablet,Phuket,Retail,2,640,1280
4211,2024-12-29,Laptop,Phuket,Retail,7,265,1855
4212,2025-12-08,Webcam,Bangkok,Retail,8,1111,8888
4213,2025-06-10,Monitor,Rayong,Online,8,986,7888
4214,2025-12-01,Mouse,Nakhon Ratchasima,Retail,7,200,1400
4215,2025-03-13,Laptop,Rayong,Online,5,501,2505
4216,2024-07-07,Webcam,Ayutthaya,Retail,3,68,204
4217,2024-01-29,Tablet,Khon Kaen,Distributor,8,1248,9984
4218,2025-03-07,Keyboard,Bangkok,Distributor,6,490,2940
4219,2024-01-11,Tablet,Bangkok,Retail,6,399,2394
4220,2024-09-12,Keyboard,Rayong,Distributor,7,1447,10129
4221,2025-04-17,Headphones,Ayutthaya,Online,5,92,460
4222,2024-03-16,Laptop,Khon Kaen,Retail,8,863,6904
4223,2024-06-18,Mouse,Phuket,Online,3,860,2580
4224,2025-03-29,Laptop,Chiang Mai,Online,2,634,1268
4225,2024-11-24,Laptop,Rayong,Retail,5,945,4725
4226,2024-07-05,Tablet,Bangkok,Distributor,6,707,4242
4227,2025-01-19,Dock,Rayong,Online,1,352,352
4228,2025-02-02,Mouse,Nakhon Ratchasima,Retail,5,1002,5010
4229,2025-10-19,Headphones,Ayutthaya,Online,2,282,564
4230,2024-10-20,SSD,Ayutthaya,Online,4,1088,4352
4231,2025-02-16,Laptop,Khon Kaen,Retail,1,663,663
4232,2025-09-15,Laptop,Khon Kaen,Retail,2,506,1012
4233,2024-09-04,SSD,Phuket,Distributor,5,579,2895
4234,2024-05-07,Laptop,Khon Kaen,Online,7,417,2919
4235,2025-09-18,Keyboard,Chiang Mai,Distributor,1,985,985
4236,2025-01-02,Router,Chiang Mai,Online,4,568,2272
4237,2025-10-05,Monitor,Khon Kaen,Retail,5,1355,6775
4238,2024-09-27,Router,Rayong,Distributor,6,146,876
4239,2025-10-31,Keyboard,Phuket,Online,3,572,1716
4240,2025-02-13,Router,Chiang Mai,Retail,5,1207,6035
4241,2025-03-13,SSD,Chonburi,Online,3,1091,3273
4242,2025-02-17,Monitor,Rayong,Distributor,7,846,5922
4243,2025-01-14,SSD,Rayong,Distributor,3,1131,3393
4244,2024-06-21,Keyboard,Rayong,Distributor,4,218,872
4245,2025-03-24,Monitor,Nakhon Ratchasima,Retail,5,340,1700
4246,2024-04-09,Tablet,Ayutthaya,Retail,6,1024,6144
4247,2025-12-09,Webcam,Chonburi,Distributor,5,1076,5380
4248,2025-10-20,Webcam,Chonburi,Distributor,5,115,575
4249,2025-03-11,Laptop,Bangkok,Distributor,1,1322,1322
4250,2024-12-12,Router,Chiang Mai,Distributor,2,707,1414
4251,2024-07-13,Monitor,Ayutthaya,Distributor,8,704,5632
4252,2024-11-20,Router,Chiang Mai,Retail,5,20,100
4253,2024-12-14,Router,Rayong,Retail,1,233,233
4254,2025-08-08,Headphones,Rayong,Retail,6,210,1260
4255,2025-06-11,Router,Chonburi,Online,8,1088,8704
4256,2025-01-08,Tablet,Chiang Mai,Online,4,268,1072
4257,2025-07-14,Headphones,Ayutthaya,Retail,6,463,2778
4258,2025-12-31,Router,Ayutthaya,Distributor,8,447,3576
4259,2025-06-12,Tablet,Nakhon Ratchasima,Online,7,445,3115
4260,2024-12-08,SSD,Ayutthaya,Retail,7,606,4242
4261,2025-05-29,Tablet,Phuket,Retail,4,138,552
4262,2025-08-20,SSD,Ayutthaya,Distributor,2,648,1296
4263,2024-08-25,Router,Unknown,Retail,7,396,2772
4264,2024-08-24,SSD,Chiang Mai,Retail,4,49,196
4265,2025-06-28,Router,Khon Kaen,Distributor,7,1319,9233
4266,2025-03-18,Dock,Nakhon Ratchasima,Online,1,1419,1419
4267,2025-03-20,Router,Bangkok,Retail,6,755,4530
4268,2024-06-23,Tablet,Khon Kaen,Distributor,6,1188,7128
4269,2024-11-10,Webcam,Chiang Mai,Retail,7,740,5180
4270,2025-02-28,SSD,Chiang Mai,Online,4,321,1284
4271,2024-05-26,Keyboard,Ayutthaya,Online,6,404,2424
4272,2025-07-26,Keyboard,Chiang Mai,Distributor,7,542,3794
4273,2024-01-14,Tablet,Bangkok,Retail,6,869,5214
4274,2024-11-02,Keyboard,Bangkok,Retail,5,312,1560
4275,2024-08-07,Mouse,Rayong,Retail,7,1226,8582
4276,2025-11-14,Headphones,Khon Kaen,Distributor,3,41,123
4277,2024-08-06,Tablet,Chonburi,Online,6,310,1860
4278,2024-07-26,Monitor,Khon Kaen,Online,1,450,450
4279,2025-03-30,SSD,Rayong,Distributor,2,850,1700
4280,2024-09-11,Monitor,Ayutthaya,Retail,6,993,5958
4281,2025-10-30,Tablet,Khon Kaen,Distributor,6,753,4518
4282,2025-06-21,Dock,Phuket,Distributor,1,1276,1276
4283,2025-08-17,Headphones,Chonburi,Distributor,6,1255,7530
4284,2025-07-14,SSD,Ayutthaya,Retail,7,77,539
4285,2024-01-04,Router,Phuket,Retail,3,1018,3054
4286,2025-05-09,Laptop,Bangkok,Retail,8,442,3536
4287,2025-01-04,Mouse,Phuket,Retail,2,693,1386
4288,2025-07-19,Monitor,Ayutthaya,Distributor,5,1480,7400
4289,2025-11-06,Headphones,Khon Kaen,Distributor,4,1003,4012
4290,2024-12-10,Laptop,Ayutthaya,Online,2,271,542
4291,2024-05-28,Dock,Bangkok,Online,7,439,3073
4292,2025-01-21,Laptop,Chonburi,Online,1,681,681
4293,2025-03-09,Mouse,Phuket,Retail,7,1454,10178
4294,2025-08-29,Mouse,Chonburi,Retail,4,1032,4128
4295,2024-07-29,Dock,Bangkok,Distributor,7,209,1463
4296,2024-07-01,Webcam,Phuket,Online,2,321,642
4297,2024-10-08,SSD,Ayutthaya,Retail,6,485,2910
4298,2024-02-13,Headphones,Chiang Mai,Retail,1,133,133
4299,2024-02-25,Monitor,Nakhon Ratchasima,Distributor,5,1305,6525
4300,2024-11-27,Monitor,Ayutthaya,Online,4,721,2884
4301,2024-11-06,Monitor,Nakhon Ratchasima,Online,5,494,2470
4302,2025-10-01,Monitor,Phuket,Retail,5,975,4875
4303,2024-02-05,Mouse,Bangkok,Distributor,4,1448,5792
4304,2024-04-02,Mouse,Ayutthaya,Distributor,3,1087,3261
4305,2024-07-02,Router,Chiang Mai,Distributor,3,1115,3345
4306,2025-07-14,Mouse,Khon Kaen,Retail,7,1159,8113
4307,2025-02-08,Mouse,Rayong,Retail,8,1042,8336
4308,2025-03-12,Monitor,Ayutthaya,Distributor,7,733,5131
4309,2025-12-24,Headphones,Bangkok,Online,5,543,2715
4310,2024-11-22,Monitor,Phuket,Distributor,8,292,2336
4311,2025-06-18,Webcam,Khon Kaen,Distributor,4,754,3016
4312,2024-10-26,Mouse,Chonburi,Distributor,5,1265,6325
4313,2024-07-06,Dock,Phuket,Distributor,6,331,1986
4314,2025-02-14,SSD,Chiang Mai,Distributor,7,892,6244
4315,2024-01-26,Tablet,Chonburi,Online,8,537,4296
4316,2025-09-15,Laptop,Chonburi,Distributor,7,1294,9058
4317,2025-06-07,Tablet,Ayutthaya,Distributor,2,831,1662
4318,2024-10-16,Tablet,Chiang Mai,Retail,3,367,1101
4319,2024-11-15,Keyboard,Bangkok,Retail,8,1033,8264
4320,2024-07-19,Router,Khon Kaen,Distributor,7,767,5369
4321,2025-03-07,Webcam,Rayong,Online,6,247,1482
4322,2025-12-27,Mouse,Khon Kaen,Online,6,69,414
4323,2024-11-03,Laptop,Chonburi,Online,8,890,7120
4324,2024-05-09,Router,Chiang Mai,Retail,8,1192,9536
4325,2024-09-04,Router,Ayutthaya,Retail,1,1412,1412
4326,2025-02-22,Headphones,Chiang Mai,Online,6,837,5022
4327,2025-10-10,Laptop,Rayong,Retail,6,1362,8172
4328,2024-12-13,Headphones,Rayong,Online,6,1123,6738
4329,2025-07-08,Keyboard,Khon Kaen,Online,4,1377,5508
4330,2024-12-07,Headphones,Chiang Mai,Retail,6,971,5826
4331,2025-05-08,Headphones,Rayong,Online,1,680,680
4332,2024-05-19,Laptop,Phuket,Distributor,4,540,2160
4333,2025-02-10,Monitor,Nakhon Ratchasima,Online,4,232,928
4334,2024-10-28,Router,Chonburi,Online,1,1115,1115
4335,2024-08-27,Headphones,Chiang Mai,Online,3,766,2298
4336,2024-02-21,Headphones,Chonburi,Retail,6,980,5880
4337,2025-01-28,SSD,Chonburi,Online,1,1335,1335
4338,2025-04-11,Headphones,Ayutthaya,Retail,8,369,2952
4339,2024-08-10,SSD,Ayutthaya,Distributor,2,1071,2142
4340,2024-12-11,Tablet,Khon Kaen,Retail,7,615,4305
4341,2024-05-22,Headphones,Nakhon Ratchasima,Online,7,500,3500
4342,2025-12-27,Headphones,Chiang Mai,Retail,6,389,2334
4343,2024-10-23,Monitor,Bangkok,Retail,3,1492,4476
4344,2025-10-20,Router,Bangkok,Distributor,3,527,1581
4345,2025-05-22,Tablet,Chonburi,Retail,8,1327,10616
4346,2024-07-17,Laptop,Phuket,Retail,2,370,740
4347,2024-10-09,Keyboard,Nakhon Ratchasima,Online,4,466,1864
4348,2025-05-28,Router,Ayutthaya,Retail,2,1108,-2216
4349,2024-11-22,Mouse,Phuket,Retail,4,180,720
4350,2024-06-23,Mouse,Nakhon Ratchasima,Online,8,610,4880
4351,2024-08-08,Webcam,Chiang Mai,Online,7,450,3150
4352,2024-12-16,Router,Chiang Mai,Retail,1,1399,1399
4353,2025-02-27,Laptop,Chonburi,Online,3,979,2937
4354,2024-07-12,SSD,Bangkok,Retail,5,329,1645
4355,2025-03-07,Tablet,Phuket,Distributor,5,740,3700
4356,2024-02-28,Laptop,Phuket,Retail,3,420,1260
4357,2024-08-22,Monitor,Bangkok,Online,7,129,903
4358,2025-04-09,SSD,Nakhon Ratchasima,Online,4,764,3056
4359,2025-10-22,Tablet,Chonburi,Retail,6,1282,7692
4360,2025-05-10,Keyboard,Rayong,Distributor,1,577,577
4361,2024-03-04,Dock,Khon Kaen,Retail,1,135,135
4362,2024-08-18,Headphones,Rayong,Distributor,2,637,1274
4363,2025-09-06,Laptop,Chonburi,Online,8,1005,8040
4364,2025-09-28,Webcam,Chiang Mai,Retail,6,1457,8742
4365,2025-09-07,Webcam,Chiang Mai,Distributor,2,892,1784
4366,2025-03-13,Dock,Chiang Mai,Online,5,161,805
4367,2025-09-21,Webcam,Bangkok,Distributor,1,1136,1136
4368,2024-07-02,Dock,Bangkok,Distributor,8,1487,11896
4369,2025-03-27,Tablet,Rayong,Online,1,371,371
4370,2025-02-14,Dock,Phuket,Online,1,718,718
4371,2025-04-30,Router,Bangkok,Retail,8,1113,8904
4372,2025-10-17,Router,Chonburi,Online,5,820,4100
4373,2025-07-05,Monitor,Phuket,Online,1,408,408
4374,2024-06-03,Router,Phuket,Retail,2,1042,2084
4375,2025-02-18,Laptop,Khon Kaen,Distributor,1,268,268
4376,2025-11-19,Monitor,Khon Kaen,Retail,2,792,1584
4377,2024-03-17,Monitor,Chiang Mai,Online,6,1166,6996
4378,2025-08-22,Webcam,Ayutthaya,Online,5,46,230
4379,2025-02-13,Mouse,Chonburi,Distributor,7,872,6104
4380,2025-07-31,Mouse,Bangkok,Distributor,8,1015,8120
4381,2024-06-14,Webcam,Bangkok,Online,7,191,1337
4382,2025-06-30,Keyboard,Ayutthaya,Distributor,7,1353,9471
4383,2025-02-23,Tablet,Nakhon Ratchasima,Retail,8,1412,11296
4384,2024-07-03,Mouse,Phuket,Distributor,1,819,819
4385,2024-08-10,SSD,Nakhon Ratchasima,Distributor,1,37,37
4386,2024-03-06,Tablet,Chiang Mai,Online,1,708,708
4387,2024-08-30,Tablet,Nakhon Ratchasima,Online,3,1379,4137
4388,2024-05-25,Mouse,Khon Kaen,Retail,5,877,4385
4389,2024-07-08,Keyboard,Khon Kaen,Retail,5,975,4875
4390,2025-03-31,Monitor,Ayutthaya,Retail,4,1381,5524
4391,2025-08-06,SSD,Chiang Mai,Retail,6,1213,7278
4392,2024-05-09,Dock,Rayong,Retail,3,549,1647
4393,2024-09-04,Mouse,Chonburi,Online,3,1163,-3489
4394,2025-10-08,Dock,Khon Kaen,Online,3,456,1368
4395,2024-03-19,Laptop,Bangkok,Retail,2,1480,2960
4396,2024-07-25,Headphones,Khon Kaen,Online,8,822,6576
4397,2025-01-11,SSD,Chonburi,Online,8,200,1600
4398,2025-05-21,SSD,Chiang Mai,Retail,5,241,1205
4399,2025-12-11,Headphones,Khon Kaen,Online,2,1064,2128
4400,2024-06-12,Mouse,Khon Kaen,Distributor,8,188,1504
4401,2024-10-20,Keyboard,Ayutthaya,Online,1,117,117
4402,2024-03-10,Monitor,Chiang Mai,Retail,6,94,564
4403,2024-12-18,Mouse,Bangkok,Retail,4,579,2316
4404,2024-06-14,SSD,Bangkok,Retail,8,455,3640
4405,2025-04-10,Laptop,Phuket,Retail,5,754,3770
4406,2025-02-01,Mouse,Chiang Mai,Distributor,6,1142,6852
4407,2024-02-21,Router,Chiang Mai,Distributor,7,294,2058
4408,2024-03-10,Monitor,Phuket,Distributor,7,84,588
4409,2025-01-06,Monitor,Bangkok,Online,1,642,642
4410,2024-10-24,Keyboard,Chonburi,Distributor,1,112,112
4411,2024-10-06,Mouse,Ayutthaya,Online,2,1191,2382
4412,2024-01-23,Router,Phuket,Retail,6,539,3234
4413,2024-02-29,Router,Nakhon Ratchasima,Online,7,1351,9457
4414,2024-01-14,Monitor,Unknown,Retail,6,89,534
4415,2024-02-22,SSD,Rayong,Online,6,618,3708
4416,2025-12-19,Keyboard,Khon Kaen,Distributor,3,1340,4020
4417,2025-10-13,Router,Chiang Mai,Distributor,5,1286,6430
4418,2025-10-10,Webcam,Ayutthaya,Online,7,987,6909
4419,2025-02-11,Mouse,Rayong,Retail,5,732,3660
4420,2024-09-20,Monitor,Khon Kaen,Distributor,2,246,492
4421,2025-11-24,Headphones,Khon Kaen,Retail,4,672,2688
4422,2025-12-06,Mouse,Rayong,Distributor,4,1223,4892
